Kreisschluessel,Year,unemployment_rate,pop_total,pop_male,share_18_25,share_female_18_25,share_female_25_30,share_25_30,gdp_per_capita,haushalte_mit_hohem_einkommen,haushalte_mit_mittlerem_einkommen,haushalte_mit_niedrigem_einkommen,monatliches_haushaltseinkommen,sgb2_quote_2010_2023,share_males,pop_18_25_est,pop_25_30_est,pop_fem_18_25_est,pop_fem_25_30_est,youth_18_29_total,youth_18_29_female,youth_18_29_male,share_youth_18_29,share_males_within_youth,school_leavers_no_qual
04011,2014,10.12,551767,270004,8.66,49.57,49.13,7.56,47.52,14.74,46.52,38.74,1683.68,16.71,48.93442340698157,47783.0222,41713.5852,23686.04410454,20493.88440876,89496.60740000001,44179.9285133,45316.67888670001,16.220000000000002,50.63508014796548,6.71
04011,2015,10.06,557464,274119,8.57,48.64,48.52,7.64,48.07,14.41,46.48,39.1,1691.94,16.93,49.1725026190032,47774.6648,42590.249599999996,23237.596958719998,20664.789105919997,90364.9144,43902.38606464,46462.528335359995,16.21,51.416557680444164,5.69
04011,2016,9.68,565719,279170,8.74,47.84,48.08,7.74,48.53,14.71,47.14,38.15,1716.98,17.49,49.347821091389896,49443.8406,43786.6506,23653.933343040004,21052.62160848,93230.4912,44706.554951520004,48523.93624848,16.48,52.047281553398065,6.15
04011,2017,9.66,568006,280484,8.74,47.54,48.16,7.64,49.96,15.03,47.53,37.43,1787.81,17.92,49.380464290870165,49643.72440000001,43395.6584,23600.626579760003,20899.34908544,93039.3828,44499.97566520001,48539.4071348,16.38,52.17081807081807,8.43
04011,2018,9.3,569352,281336,8.77,47.42,47.96,7.49,50.91,15.5,48.2,36.3,1859.69,17.43,49.41336817996599,49932.1704,42644.4648,23677.835203680002,20452.28531808,92576.6352,44130.12052176001,48446.51467824,16.259999999999998,52.33125461254612,8.36
04011,2019,9.48,567559,280381,8.74,47.23,48.1,7.36,51.08,15.93,49.07,35,1916.09,17.24,49.40120762775324,49604.6566,41772.3424,23428.27931218,20092.4966944,91376.99900000001,43520.776006579996,47856.222993420015,16.1,52.372285714285724,9.18
04011,2020,10.67,566573,279841,8.52,47.14,48.41,7.21,49.3,16.27,49.77,33.96,1887.63,17.52,49.391870067934754,48272.0196,40849.9133,22755.430039439998,19775.44302853,89121.9329,42530.873067969995,46591.059832030005,15.73,52.277883026064856,8.89
04011,2021,10.25,563290,278085,8.38,47.51,48.28,7.16,54.33,17.61,49.68,32.71,1937.66,16.56,49.36799872179517,47203.702000000005,40331.564,22426.4788202,19472.0790992,87535.266,41898.5579194,45636.7080806,15.540000000000001,52.13522522522523,8.91
04011,2022,9.57,576947,283876,8.34,47.67,48.01,7.34,56.8,19.07,49.5,31.43,2009.2,16.53,49.203133043416464,48117.3798,42347.909799999994,22937.55495066,20331.231494979995,90465.28959999999,43268.78644564,47196.50315435999,15.68,52.170841836734695,8.75
04011,2023,9.96,584332,288208,8.26,48.07,47.09,7.56,NA,20.85,49.22,29.92,NA,16.3,49.3226453454543,48265.8232,44175.4992,23201.38121224,20802.24257328,92441.3224,44003.62378552,48437.69861448,15.82,52.3983185840708,9.42
04012,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04012,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04012,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04012,2003,17.94,118276,58097,8.43,49.03,46.92,5.51,26.71,NA,NA,NA,1163.4,NA,49.119855253813114,9970.6668,6517.0076,4888.617932040001,3057.77996592,16487.6744,7946.397897960001,8541.27650204,13.94,51.8040100430416,11.4
04012,2004,18.44,117281,57704,8.51,48.98,47.01,5.53,26.47,NA,NA,NA,1146.19,NA,49.20149043749627,9980.613099999999,6485.6393,4888.504296379999,3048.8990349299997,16466.252399999998,7937.403331309999,8528.849068689999,14.039999999999997,51.79593304843305,10.76
04012,2005,23.7,116615,57346,8.7,49.44,47.06,5.68,28.54,NA,NA,NA,1203.71,NA,49.1754920036016,10145.505,6623.732,5015.937671999999,3117.1282792,16769.237,8133.065951199999,8636.171048800003,14.38,51.500083449235056,8.98
04012,2006,20.65,116045,57242,8.83,48.53,47.63,5.79,29.86,NA,NA,NA,1182.17,NA,49.327416088586325,10246.773500000001,6719.0055,4972.75917955,3200.26231965,16965.779000000002,8173.0214992,8792.757500800002,14.620000000000003,51.82642954856361,9.11
04012,2007,18.68,115313,56899,8.87,48.46,47.41,5.85,30.31,NA,NA,NA,1213.08,NA,49.34309227927467,10228.263099999998,6745.8105,4956.61629826,3198.1887580499997,16974.073599999996,8154.80505631,8819.268543689996,14.719999999999997,51.9572894021739,8.97
04012,2008,16.69,114506,56715,9.04,48.53,47.53,6,30.62,NA,NA,NA,1290.62,NA,49.53015562503275,10351.3424,6870.36,5023.5064667199995,3265.4821079999997,17221.7024,8288.988574719999,8932.71382528,15.039999999999997,51.86893617021276,8.85
04012,2009,15.33,114031,56553,9.08,48.74,47.26,6.15,29,NA,NA,NA,1298.08,NA,49.594408538029136,10354.0148,7012.906500000001,5046.546813520001,3314.2996119000004,17366.9213,8360.84642542,9006.074874580001,15.230000000000002,51.857636244254756,9.16
04012,2010,16.36,113366,56295,9.06,48.99,46.22,6.14,29.77,NA,NA,NA,1287.04,23.4,49.65774570858988,10270.9596,6960.6723999999995,5031.74310804,3217.22278328,17231.631999999998,8248.96589132,8982.666108679998,15.199999999999998,52.12893421052631,6.93
04012,2011,16.29,108139,52813,8.52,48.97,45.87,6.13,31.95,NA,NA,NA,1359.26,22.92,48.83806952163419,9213.442799999999,6628.9207,4511.822939159999,3040.6859250899997,15842.3635,7552.508864249999,8289.854635750002,14.649999999999999,52.32713310580206,6.97
04012,2012,14.88,108323,53080,8.34,48.14,46.3,6.22,33.24,NA,NA,NA,1449.9,22.7,49.00159707541334,9034.1382,6737.6906,4349.03412948,3119.5507478,15771.8288,7468.58487728,8303.24392272,14.56,52.646043956043954,5.71
04012,2013,14.6,108844,53608,8.28,47.73,45.99,6.37,32.12,12.34,47.41,40.25,1415.45,22.84,49.25214067840212,9012.2832,6933.362800000001,4301.56277136,3188.6535517200005,15945.646,7490.21632308,8455.429676920001,14.650000000000002,53.02657337883959,6.21
04012,2014,14.68,110121,54419,8.27,47.79,45.55,6.56,32.51,11.97,47.25,40.78,1394.69,23.86,49.41745897694354,9107.0067,7223.937599999999,4352.23850193,3290.5035767999993,16330.9443,7642.74207873,8688.20222127,14.829999999999998,53.200856372218475,4.78
04012,2015,15.12,114025,56776,8.47,47.44,45.75,6.88,32.4,11.69,47.18,41.14,1378.43,23.79,49.79258934444201,9657.917500000001,7844.92,4581.716062,3589.0509,17502.8375,8170.766962000001,9332.070538,15.350000000000003,53.31747231270357,7.08
04012,2016,14.62,113034,56304,8.39,46.84,46.81,6.72,34.53,11.93,47.89,40.18,1412.34,23.81,49.81156112320187,9483.5526,7595.8848,4442.0960378400005,3555.63367488,17079.437400000003,7997.72971272,9081.707687280003,15.110000000000001,53.17334215751159,6.61
04012,2017,13.05,113026,56181,8.42,47.7,46.48,6.61,35.5,12.2,48.31,39.49,1462.13,23.41,49.70626227593651,9516.7892,7471.0186,4539.5084484,3472.52944528,16987.8078,8012.03789368,8975.769906319998,15.03,52.83654025282767,7.82
04012,2018,12.56,113634,56699,8.52,47.76,45.76,6.59,34.72,12.59,49.03,38.38,1507.78,21.89,49.89615784008307,9681.6168,7488.4806,4623.94018368,3426.72872256,17170.0974,8050.66890624,9119.428493759999,15.109999999999998,53.1122700198544,8.9
04012,2019,12.19,113643,56620,8.44,48.23,45.31,6.46,36.78,12.94,49.93,37.13,1563.04,21.21,49.82269035488328,9591.4692,7341.3378,4625.965595159999,3326.36015718,16932.807,7952.325752339999,8980.481247660002,14.899999999999999,53.03598657718121,9.62
04012,2020,13.83,113557,56549,8.31,48.77,45.44,6.32,37.16,13.23,50.64,36.13,1591.77,21.07,49.797898852558625,9436.586700000002,7176.8024000000005,4602.223333590001,3261.13901056,16613.3891,7863.36234415,8750.02675585,14.63,52.66852358168147,9.99
04012,2021,13.12,113173,56234,8.18,49.2,45.77,6.47,37.3,14.44,50.69,34.87,1615.84,20.7,49.68852994972299,9257.5514,7322.293099999999,4554.715288800001,3351.41355187,16579.8445,7906.1288406700005,8673.715659329999,14.649999999999999,52.31481911262799,10.83
04012,2022,13.28,118811,59384,8.34,48.74,45.38,6.62,36.45,16.15,51.37,32.49,1608.44,20.96,49.981904032454906,9908.8374,7865.288199999999,4829.56734876,3569.2677851599997,17774.1256,8398.83513392,9375.29046608,14.959999999999999,52.7468449197861,12.54
04012,2023,14.08,118323,58936,8.4,49.04,45.3,6.61,NA,18,50.58,31.41,NA,21.08,49.80941997751916,9939.132000000001,7821.150300000001,4874.150332800001,3542.9810859000004,17760.282300000003,8417.1314187,9343.150881300002,15.010000000000002,52.606995336442374,11.39
05111,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05111,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05111,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1648.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05111,2003,9.6,572511,271432,6.86,52.25,53.18,6.82,63.62,NA,NA,NA,1689.4,NA,47.41079210705122,39274.25460000001,39045.250199999995,20520.7980285,20764.26405636,78319.5048,41285.06208486,37034.442715139994,13.68,47.2863596491228,8.46
05111,2004,9.91,572663,271852,6.91,52.3,53.25,6.89,65.03,NA,NA,NA,1728.81,NA,47.47154958500898,39571.0133,39456.4807,20695.639955900002,21010.57597275,79027.494,41706.21592865,37321.27807135,13.8,47.2256884057971,7.39
05111,2005,12.24,574514,272722,6.96,52.44,53.24,7.06,64.62,NA,NA,NA,1752.28,NA,47.47003554308511,39986.174399999996,40560.6884,20968.749855359998,21594.51050416,80546.8628,42563.26035952,37983.602440480005,14.02,47.15714693295293,8.99
05111,2006,11.93,577505,274408,7.06,52.51,53.62,7.18,66.01,NA,NA,NA,1776.78,NA,47.51612540151168,40771.852999999996,41464.859000000004,21409.300010299998,22233.457395800004,82236.712,43642.757406100005,38593.954593899995,14.24,46.93032303370786,7.11
05111,2007,10.63,581122,276423,7.09,52.78,53.57,7.37,70.95,NA,NA,NA,1780.15,NA,47.56712015721312,41201.5498,42828.6914,21746.17798444,22943.329982979998,84030.2412,44689.507967419995,39340.73323258001,14.46,46.81735131396958,7.59
05111,2008,9.63,584217,278075,7.21,52.63,53.61,7.48,73.6,NA,NA,NA,1835.83,NA,47.5978959872787,42122.045699999995,43699.4316,22168.832651909997,23427.265280760002,85821.4773,45596.09793267,40225.379367329995,14.69,46.87099387338325,6.56
05111,2009,9.56,586217,279388,7.27,52.59,53.7,7.47,68.95,NA,NA,NA,1769.37,NA,47.659484457120826,42617.9759,43790.4099,22412.79352581,23515.450116300002,86408.38579999999,45928.24364211,40480.14215788999,14.739999999999998,46.847469470827676,8.37
